state,occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate
CA,13-1121,"Meeting, Convention, and Event Planners",detailed,44850.0,56360.0,71120.0,87240.0,121310.0,0.02353353480868936
CA,13-1131,Fundraisers,detailed,50340.0,62360.0,79710.0,101930.0,131720.0,0.02485086088156163
CA,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60070.0,73790.0,91410.0,117240.0,150180.0,0.021644073104994277
CA,13-1151,Training and Development Specialists,detailed,43320.0,51360.0,75790.0,105440.0,134270.0,0.039677604939377886
CA,13-1161,Market Research Analysts and Marketing Specialists,detailed,48440.0,65290.0,94700.0,134630.0,181600.0,0.03788761845643385
CA,13-1199,"Business Operations Specialists, All Other",detailed,46410.0,63040.0,87570.0,127710.0,169160.0,0.033412985711070986
CA,13-2011,Accountants and Auditors,detailed,61770.0,75810.0,97050.0,125850.0,160520.0,0.025007172323510574
CA,13-2020,Property Appraisers and Assessors,detailed,56750.0,70310.0,88900.0,121530.0,141610.0,0.02373715656938713
CA,13-2031,Budget Analysts,detailed,69170.0,80860.0,99520.0,129140.0,149650.0,0.02098100681516013
CA,13-2041,Credit Analysts,detailed,61380.0,76380.0,97860.0,138710.0,194760.0,0.025091319079037167
CA,13-2051,Financial and Investment Analysts,detailed,72840.0,86440.0,109110.0,146840.0,198280.0,0.023563945654987206
CA,13-2052,Personal Financial Advisors,detailed,67690.0,83860.0,130330.0,195420.0,393860.0,0.04507859736718767
CA,13-2053,Insurance Underwriters,detailed,65070.0,77370.0,95320.0,124660.0,162640.0,0.021083230395485986
CA,13-2054,Financial Risk Specialists,detailed,76610.0,100160.0,129110.0,168980.0,208360.0,0.025714645410464643
CA,13-2061,Financial Examiners,detailed,66680.0,80120.0,106000.0,135110.0,175140.0,0.028386797405176134
CA,13-2071,Credit Counselors,detailed,47260.0,56040.0,67120.0,81860.0,98520.0,0.018205367539872563
CA,13-2072,Loan Officers,detailed,37460.0,53670.0,81770.0,122960.0,169040.0,0.04300463946193278
CA,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,50210.0,58610.0,74110.0,96970.0,126940.0,0.023741972154932345
CA,13-2082,Tax Preparers,detailed,38910.0,47420.0,70030.0,84890.0,104000.0,0.03975796915504204
CA,13-2099,"Financial Specialists, All Other",detailed,49160.0,64260.0,80810.0,118160.0,163120.0,0.02318093322758008
CA,15-1211,Computer Systems Analysts,detailed,79110.0,101150.0,127720.0,160440.0,181770.0,0.023597702143192123
CA,15-1212,Information Security Analysts,detailed,66070.0,101840.0,138570.0,177890.0,221000.0,0.031276407783113136
CA,15-1221,Computer and Information Research Scientists,detailed,88920.0,112170.0,159100.0,213630.0,275320.0,0.03556972661660396
CA,15-1231,Computer Network Support Specialists,detailed,50090.0,56790.0,79190.0,104920.0,148940.0,0.03380790203918438
CA,15-1232,Computer User Support Specialists,detailed,52270.0,62790.0,79570.0,101780.0,122750.0,0.023966827656961565
CA,15-1241,Computer Network Architects,detailed,97070.0,127610.0,158870.0,197100.0,224930.0,0.02215255532680538
CA,15-1242,Database Administrators,detailed,62410.0,83720.0,113060.0,154360.0,178310.0,0.030499952616124926
CA,15-1243,Database Architects,detailed,101200.0,132880.0,170160.0,203130.0,227900.0,0.025037575106240162
CA,15-1244,Network and Computer Systems Administrators,detailed,72400.0,88680.0,106440.0,134190.0,166730.0,0.01842234177704416
CA,15-1251,Computer Programmers,detailed,70310.0,83490.0,116760.0,148740.0,172300.0,0.034108153878804615
CA,15-1252,Software Developers,detailed,105060.0,136990.0,174410.0,216670.0,272670.0,0.024444067089834043
CA,15-1253,Software Quality Assurance Analysts and Testers,detailed,65890.0,93530.0,128740.0,165530.0,201070.0,0.03246718433110152
CA,15-1254,Web Developers,detailed,44990.0,80620.0,119570.0,159040.0,202850.0,0.0402026205452628
CA,15-1255,Web and Digital Interface Designers,detailed,68090.0,91600.0,136110.0,191960.0,219750.0,0.04039787391775351
CA,15-1299,"Computer Occupations, All Other",detailed,58340.0,87350.0,134440.0,179730.0,222690.0,0.04406264936228199
CA,15-2011,Actuaries,detailed,83510.0,101600.0,130510.0,188390.0,219490.0,0.025356781670781592
CA,15-2021,Mathematicians,detailed,81230.0,101230.0,126710.0,156480.0,182020.0,0.022704496504937666
CA,15-2031,Operations Research Analysts,detailed,65510.0,79990.0,102100.0,131220.0,168030.0,0.02470535202971469
CA,15-2041,Statisticians,detailed,69890.0,100210.0,135960.0,174340.0,205210.0,0.030979451385991785
CA,15-2051,Data Scientists,detailed,77480.0,103360.0,141590.0,186820.0,224920.0,0.03197222375003328
CA,15-2099,"Mathematical Science Occupations, All Other",detailed,50350.0,68000.0,180500.0,195190.0,212940.0,0.10254628273164568
CA,17-1011,"Architects, Except Landscape and Naval",detailed,75640.0,85990.0,108540.0,152430.0,171160.0,0.023562076852488456
CA,17-1012,Landscape Architects,detailed,60600.0,74960.0,98380.0,132220.0,187270.0,0.027561263385528223
CA,17-1021,Cartographers and Photogrammetrists,detailed,63080.0,75370.0,102780.0,131470.0,135490.0,0.031504221774854235
CA,17-1022,Surveyors,detailed,59310.0,78500.0,105330.0,134250.0,160430.0,0.02983641105171775
CA,17-2011,Aerospace Engineers,detailed,104370.0,129010.0,157620.0,193060.0,220670.0,0.02023165598326182
CA,17-2031,Bioengineers and Biomedical Engineers,detailed,89420.0,105950.0,128310.0,153670.0,179810.0,0.01933269500712398
CA,17-2051,Civil Engineers,detailed,77980.0,96590.0,122500.0,149350.0,175940.0,0.024048185209993633
CA,17-2061,Computer Hardware Engineers,detailed,126590.0,150700.0,185180.0,219980.0,281210.0,0.020817443916671508
CA,17-2071,Electrical Engineers,detailed,81840.0,106100.0,144040.0,185520.0,217760.0,0.031042987700133917
CA,17-2072,"Electronics Engineers, Except Computer",detailed,97140.0,125040.0,160520.0,202730.0,225400.0,0.0252930620589511
CA,17-2081,Environmental Engineers,detailed,79790.0,95950.0,130410.0,148650.0,170790.0,0.031161267286638372
CA,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,83210.0,103460.0,131540.0,161160.0,175940.0,0.024303216173308106
CA,17-2112,Industrial Engineers,detailed,77900.0,98380.0,124600.0,154190.0,172870.0,0.023908438916167674
CA,17-2121,Marine Engineers and Naval Architects,detailed,66090.0,89700.0,110700.0,141790.0,172760.0,0.02125810862739841
CA,17-2131,Materials Engineers,detailed,82460.0,103250.0,128470.0,157980.0,183880.0,0.02209477081418898
CA,17-2141,Mechanical Engineers,detailed,82070.0,102360.0,130900.0,166580.0,203620.0,0.024898687418632326
CA,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,84430.0,122120.0,158130.0,169770.0,175940.0,0.02617811307153195
CA,17-2161,Nuclear Engineers,detailed,109990.0,135400.0,172400.0,176390.0,207740.0,0.024452578097306166
CA,17-2171,Petroleum Engineers,detailed,61780.0,126500.0,143590.0,171980.0,207370.0,0.012752600454890128
CA,17-2199,"Engineers, All Other",detailed,74950.0,98520.0,130850.0,169830.0,212130.0,0.028785731744956244
CA,17-3011,Architectural and Civil Drafters,detailed,49850.0,62220.0,76520.0,96300.0,114600.0,0.02090303628099277
CA,17-3012,Electrical and Electronics Drafters,detailed,50620.0,63180.0,78310.0,102530.0,146810.0,0.02170086305451746
CA,17-3013,Mechanical Drafters,detailed,50200.0,65900.0,82510.0,102860.0,128160.0,0.0227326418639211
CA,17-3019,"Drafters, All Other",detailed,49200.0,61160.0,73390.0,90850.0,104290.0,0.018396600880333347
CA,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,71990.0,81560.0,99000.0,119980.0,161650.0,0.01956706431466615
CA,17-3022,Civil Engineering Technologists and Technicians,detailed,54690.0,65610.0,83490.0,101790.0,111150.0,0.024392623057537755
CA,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,59590.0,73550.0,86090.0,112200.0,138400.0,0.01586735178122778
CA,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,56020.0,71090.0,81550.0,105510.0,129380.0,0.013821612273233086
CA,17-3025,Environmental Engineering Technologists and Technicians,detailed,45540.0,49400.0,60010.0,81230.0,111110.0,0.01964658206198111
CA,17-3026,Industrial Engineering Technologists and Technicians,detailed,50590.0,62290.0,79070.0,96460.0,105410.0,0.02414002832721973
CA,17-3027,Mechanical Engineering Technologists and Technicians,detailed,57950.0,69490.0,87390.0,104220.0,124740.0,0.02318447709818816
CA,17-3028,Calibration Technologists and Technicians,detailed,52670.0,61890.0,79010.0,100240.0,117040.0,0.024722230364524478
CA,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,52060.0,63250.0,80480.0,104600.0,128880.0,0.024383899151439348
CA,17-3031,Surveying and Mapping Technicians,detailed,48000.0,61090.0,78110.0,102770.0,119270.0,0.02488149399942352
CA,19-1012,Food Scientists and Technologists,detailed,60060.0,74660.0,93950.0,120100.0,140810.0,0.023247942089688722
CA,19-1013,Soil and Plant Scientists,detailed,49350.0,73270.0,91930.0,120310.0,154830.0,0.02294693836707551
CA,19-1021,Biochemists and Biophysicists,detailed,83580.0,105920.0,139580.0,179990.0,208210.0,0.027979661331254846
CA,19-1022,Microbiologists,detailed,62440.0,80060.0,108530.0,141360.0,183420.0,0.03089259895748131
CA,19-1023,Zoologists and Wildlife Biologists,detailed,58380.0,75250.0,98530.0,168170.0,177760.0,0.027321075717898324
CA,19-1029,"Biological Scientists, All Other",detailed,69770.0,86090.0,113530.0,154150.0,189710.0,0.028053682346181885
CA,19-1031,Conservation Scientists,detailed,53650.0,64310.0,79810.0,104990.0,132060.0,0.021828190889930488
CA,19-1032,Foresters,detailed,71110.0,91170.0,107120.0,130430.0,156750.0,0.016253047432150725
CA,19-1041,Epidemiologists,detailed,71910.0,86310.0,110760.0,133970.0,168220.0,0.025255677765215756
CA,19-1042,"Medical Scientists, Except Epidemiologists",detailed,81320.0,109570.0,136990.0,162020.0,180060.0,0.022585712272115588
CA,19-1099,"Life Scientists, All Other",detailed,62910.0,79880.0,102830.0,143590.0,187550.0,0.025576776458677175
CA,19-2011,Astronomers,detailed,76020.0,76020.0,123540.0,182780.0,195190.0,0.04975505150205639
CA,19-2012,Physicists,detailed,125390.0,173450.0,207490.0,222760.0,296740.0,0.018080892581583186
CA,19-2021,Atmospheric and Space Scientists,detailed,82900.0,105910.0,124920.0,144910.0,175900.0,0.016645401887190214
CA,19-2031,Chemists,detailed,60930.0,76340.0,97860.0,127790.0,164150.0,0.025145018303337707
CA,19-2032,Materials Scientists,detailed,96050.0,131060.0,177030.0,233890.0,300330.0,0.03052295594595078
CA,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,65350.0,81480.0,106510.0,132770.0,161910.0,0.027150155976091828
CA,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,45540.0,73850.0,106500.0,138120.0,171270.0,0.037289330554662214
CA,19-2043,Hydrologists,detailed,76110.0,93640.0,122110.0,142500.0,181360.0,0.026901959635252437
CA,19-2099,"Physical Scientists, All Other",detailed,81360.0,106480.0,130610.0,171270.0,211150.0,0.020635896462614323
CA,19-3011,Economists,detailed,74030.0,91320.0,119410.0,164770.0,207380.0,0.0271821873095639
CA,19-3022,Survey Researchers,detailed,52110.0,68840.0,83520.0,119090.0,171640.0,0.019518151591124466
CA,19-3033,Clinical and Counseling Psychologists,detailed,62900.0,77050.0,116000.0,162360.0,188050.0,0.04176205479821249
CA,19-3034,School Psychologists,detailed,97200.0,109940.0,127780.0,140980.0,160170.0,0.015151159756805477
CA,19-3039,"Psychologists, All Other",detailed,45150.0,95160.0,157540.0,177260.0,198950.0,0.05170427868208827
CA,19-3041,Sociologists,detailed,85030.0,98770.0,125770.0,138710.0,161710.0,0.024460459178567318
CA,19-3051,Urban and Regional Planners,detailed,77430.0,90330.0,109610.0,136070.0,166950.0,0.019534242495260035
CA,19-3091,Anthropologists and Archeologists,detailed,55140.0,62620.0,72240.0,87940.0,104770.0,0.014393522691433791
CA,19-3092,Geographers,detailed,85800.0,97680.0,114460.0,130850.0,144910.0,0.015979181927831876
CA,19-3093,Historians,detailed,60620.0,73460.0,97420.0,129250.0,146220.0,0.0286312641961195
CA,19-3099,"Social Scientists and Related Workers, All Other",detailed,66370.0,79410.0,97900.0,120840.0,147410.0,0.021152840109966542
CA,19-4012,Agricultural Technicians,detailed,43340.0,46710.0,60320.0,63770.0,75230.0,0.02590027576917775
CA,19-4013,Food Science Technicians,detailed,40790.0,47080.0,54200.0,64100.0,76330.0,0.014182898933565724
CA,19-4021,Biological Technicians,detailed,46700.0,56200.0,71440.0,93010.0,121670.0,0.024284292998745904
CA,19-4031,Chemical Technicians,detailed,44070.0,49810.0,59510.0,73680.0,88900.0,0.01795209580709778
CA,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,37670.0,46990.0,61220.0,83580.0,106840.0,0.026806922735023386
CA,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,45300.0,53610.0,69410.0,83470.0,164670.0,0.0261660062775122
CA,19-4044,Hydrologic Technicians,detailed,48480.0,55370.0,70790.0,88900.0,104750.0,0.02487226129262954
CA,19-4051,Nuclear Technicians,detailed,58830.0,94470.0,99270.0,112860.0,115630.0,0.004968410503350951
CA,19-4061,Social Science Research Assistants,detailed,38060.0,41670.0,60250.0,84990.0,117070.0,0.03756032155835132
CA,19-4071,Forest and Conservation Technicians,detailed,43680.0,48550.0,58120.0,75280.0,91480.0,0.01815438760682686
CA,19-4092,Forensic Science Technicians,detailed,64650.0,80810.0,102100.0,132810.0,148090.0,0.02366077824783286
CA,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,47640.0,62620.0,78350.0,97540.0,107470.0,0.022663118483244427
CA,19-5011,Occupational Health and Safety Specialists,detailed,59760.0,77080.0,102840.0,129490.0,161300.0,0.029252750383305326
CA,19-5012,Occupational Health and Safety Technicians,detailed,44170.0,54920.0,61360.0,83080.0,105950.0,0.01114975796156159
CA,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,51890.0,63910.0,86500.0,119790.0,136660.0,0.030729554681462767
CA,21-1013,Marriage and Family Therapists,detailed,46350.0,49680.0,67300.0,98450.0,130340.0,0.030821214192046753
CA,21-1015,Rehabilitation Counselors,detailed,35940.0,37560.0,44480.0,51420.0,69260.0,0.017053782918273086
CA,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,44640.0,47640.0,59250.0,80570.0,111080.0,0.022048864798416945
CA,21-1019,"Counselors, All Other",detailed,39140.0,45480.0,48850.0,61620.0,99760.0,0.00717378011786618
CA,21-1021,"Child, Family, and School Social Workers",detailed,45360.0,52270.0,65200.0,82080.0,103050.0,0.022349783991628902
CA,21-1022,Healthcare Social Workers,detailed,54220.0,67630.0,89660.0,118740.0,134880.0,0.028598613813663132
CA,21-1023,Mental Health and Substance Abuse Social Workers,detailed,46450.0,57800.0,79000.0,118860.0,147300.0,0.03173918528239361
CA,21-1029,"Social Workers, All Other",detailed,36160.0,42350.0,63010.0,102160.0,132480.0,0.04053239692346011
CA,21-1091,Health Education Specialists,detailed,49020.0,54850.0,63610.0,85000.0,113170.0,0.014927164085204891
CA,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,64820.0,80300.0,103640.0,123540.0,140950.0,0.0258436769304371
CA,21-1093,Social and Human Service Assistants,detailed,39040.0,46110.0,51090.0,61450.0,74250.0,0.010308665643810278
CA,21-1094,Community Health Workers,detailed,46320.0,50040.0,58050.0,72760.0,88590.0,0.014958984435909928
CA,21-1099,"Community and Social Service Specialists, All Other",detailed,38840.0,47550.0,58770.0,74590.0,96030.0,0.021410967782537815
CA,21-2011,Clergy,detailed,42690.0,61310.0,77710.0,97640.0,157030.0,0.023987273937474685
CA,21-2021,"Directors, Religious Activities and Education",detailed,41600.0,45800.0,61570.0,76840.0,118710.0,0.030031170886568814
CA,21-2099,"Religious Workers, All Other",detailed,35880.0,36870.0,45440.0,66940.0,97430.0,0.02111937927047225
CA,23-1011,Lawyers,detailed,97950.0,131120.0,195080.0,277140.0,369180.0,0.040529459874076856
CA,23-1012,Judicial Law Clerks,detailed,59620.0,65740.0,79030.0,82200.0,90680.0,0.018582541783320083
CA,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,56220.0,75170.0,97680.0,121670.0,317680.0,0.02654055164101443
CA,23-2011,Paralegals and Legal Assistants,detailed,50460.0,60170.0,77390.0,98430.0,119580.0,0.02548776572949607
CA,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,51500.0,59190.0,67230.0,90570.0,115040.0,0.01281815396469188
CA,23-2099,"Legal Support Workers, All Other",detailed,49350.0,64930.0,85830.0,113790.0,142610.0,0.028298899378157882
CA,25-1011,"Business Teachers, Postsecondary",detailed,60910.0,80600.0,128470.0,176570.0,250700.0,0.04772345939329092
CA,25-1021,"Computer Science Teachers, Postsecondary",detailed,60850.0,93000.0,128210.0,171030.0,225640.0,0.032627995897923645
CA,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,77570.0,101600.0,130680.0,169110.0,226560.0,0.025490264593789558
CA,25-1031,"Architecture Teachers, Postsecondary",detailed,55400.0,76610.0,103520.0,133960.0,178950.0,0.030561419706558013
CA,25-1032,"Engineering Teachers, Postsecondary",detailed,80660.0,104920.0,137280.0,189630.0,294260.0,0.02724704079770457
CA,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,61930.0,77530.0,109930.0,136710.0,164800.0,0.03553467148395395
CA,25-1042,"Biological Science Teachers, Postsecondary",detailed,75280.0,99550.0,129150.0,177180.0,250700.0,0.026373226278092465
CA,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,37700.0,48630.0,61730.0,97430.0,201100.0,0.024139698059865156
CA,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,73170.0,99270.0,133230.0,202470.0,260890.0,0.02986049851814676
CA,25-1052,"Chemistry Teachers, Postsecondary",detailed,78450.0,102980.0,132960.0,188810.0,278510.0,0.025880587629268037
CA,25-1053,"Environmental Science Teachers, Postsecondary",detailed,65250.0,78070.0,108290.0,135790.0,168810.0,0.03326190408096874
CA,25-1054,"Physics Teachers, Postsecondary",detailed,80060.0,105810.0,139420.0,213730.0,292150.0,0.02796857008079634
CA,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,71990.0,99740.0,128370.0,163030.0,213200.0,0.02555608958231126
CA,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,67020.0,88110.0,105220.0,148610.0,191720.0,0.017905145259565103
CA,25-1063,"Economics Teachers, Postsecondary",detailed,79050.0,100310.0,137360.0,205580.0,266470.0,0.03193324776527251
CA,25-1064,"Geography Teachers, Postsecondary",detailed,70410.0,112980.0,146040.0,192800.0,250700.0,0.025999207662011914
CA,25-1065,"Political Science Teachers, Postsecondary",detailed,67510.0,100380.0,124890.0,165810.0,212210.0,0.02208743050809936
CA,25-1066,"Psychology Teachers, Postsecondary",detailed,68200.0,81600.0,107340.0,165660.0,205930.0,0.027796520802030766
CA,25-1067,"Sociology Teachers, Postsecondary",detailed,71710.0,96530.0,127680.0,167290.0,233850.0,0.028362086547020215
CA,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,63850.0,82230.0,132920.0,205150.0,219230.0,0.049194497421843675
CA,25-1071,"Health Specialties Teachers, Postsecondary",detailed,65510.0,99960.0,165110.0,357220.0,381560.0,0.05146473863031309
CA,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,47840.0,62530.0,81960.0,116460.0,164450.0,0.02742789339286822
CA,25-1081,"Education Teachers, Postsecondary",detailed,59620.0,79040.0,111850.0,132730.0,159270.0,0.035330255696999435
CA,25-1082,"Library Science Teachers, Postsecondary",detailed,72770.0,98980.0,125640.0,155330.0,222470.0,0.02413697929585501
CA,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,68960.0,82190.0,139720.0,216150.0,259890.0,0.05449362771912525
CA,25-1112,"Law Teachers, Postsecondary",detailed,72850.0,88710.0,119540.0,169570.0,284350.0,0.030277148320460245
CA,25-1113,"Social Work Teachers, Postsecondary",detailed,53760.0,74160.0,81500.0,107870.0,151990.0,0.00948248646580474
CA,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,60420.0,74960.0,99410.0,143070.0,202740.0,0.028632044547672653
CA,25-1122,"Communications Teachers, Postsecondary",detailed,78660.0,102290.0,135000.0,186490.0,218880.0,0.028134799337764527
CA,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,62360.0,95900.0,130490.0,167640.0,216190.0,0.0312782594130292
CA,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,45580.0,64680.0,99860.0,166400.0,208410.0,0.04438867792308154
CA,25-1125,"History Teachers, Postsecondary",detailed,62690.0,85200.0,127170.0,168450.0,217700.0,0.0408652454293259
CA,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,75070.0,89530.0,105820.0,153940.0,206110.0,0.01685708108338302
CA,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,48180.0,58220.0,97620.0,129440.0,160870.0,0.05304434493533838
CA,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,59970.0,77450.0,127780.0,165970.0,210140.0,0.051342319073993004
CA,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,45800.0,52110.0,76630.0,116450.0,168680.0,0.039316387805240494
CA,25-1199,"Postsecondary Teachers, All Other",detailed,53830.0,71310.0,100690.0,141520.0,175950.0,0.035103055186171295
CA,25-2011,"Preschool Teachers, Except Special Education",detailed,37870.0,43910.0,47400.0,59150.0,65350.0,0.0076773351758447905
CA,25-2012,"Kindergarten Teachers, Except Special Education",detailed,53210.0,64100.0,82550.0,107340.0,124400.0,0.02561863886961646
CA,25-2021,"Elementary School Teachers, Except Special Education",detailed,61940.0,77140.0,99650.0,119970.0,127070.0,0.02593481273885123
CA,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,62410.0,76270.0,98950.0,111610.0,129500.0,0.02637533104748413
CA,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,64600.0,79710.0,101370.0,125920.0,132600.0,0.02432946096649946
CA,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,60590.0,64330.0,80620.0,102510.0,126170.0,0.022828743939258267
CA,25-2051,"Special Education Teachers, Preschool",detailed,38050.0,48400.0,59550.0,83370.0,117700.0,0.020948041636993153
CA,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,63180.0,76700.0,97170.0,108320.0,123590.0,0.023938054717746793
CA,25-2057,"Special Education Teachers, Middle School",detailed,68110.0,80550.0,101530.0,120550.0,127720.0,0.023417606500064858
CA,25-2058,"Special Education Teachers, Secondary School",detailed,63390.0,79740.0,101060.0,123840.0,131600.0,0.023977246126714924
CA,25-2059,"Special Education Teachers, All Other",detailed,64830.0,82090.0,103050.0,120860.0,126210.0,0.023000330560140503
CA,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,55930.0,68750.0,102030.0,125090.0,131510.0,0.04026866873653989
CA,25-3021,Self-Enrichment Teachers,detailed,36850.0,40480.0,49570.0,74640.0,102720.0,0.0204643601063923
CA,25-3031,"Substitute Teachers, Short-Term",detailed,39040.0,49210.0,60300.0,68280.0,78670.0,0.020531453945655143
CA,25-3041,Tutors,detailed,35550.0,39450.0,45100.0,50350.0,63790.0,0.013474797620770973
CA,25-3099,"Teachers and Instructors, All Other",detailed,47680.0,62510.0,87460.0,111160.0,129120.0,0.03415586048354746
CA,25-4011,Archivists,detailed,43540.0,53200.0,70530.0,91170.0,122190.0,0.028599301713084335
CA,25-4012,Curators,detailed,53390.0,66480.0,78740.0,99430.0,125670.0,0.017069053013934132
CA,25-4013,Museum Technicians and Conservators,detailed,39660.0,49600.0,61550.0,75960.0,86200.0,0.021820562884963923
CA,25-4022,Librarians and Media Collections Specialists,detailed,50750.0,66540.0,89790.0,108800.0,132870.0,0.03042056454333464
CA,25-4031,Library Technicians,detailed,40260.0,45570.0,53260.0,62330.0,76880.0,0.015715812081257052
CA,25-9021,Farm and Home Management Educators,detailed,56400.0,97030.0,98770.0,108770.0,108770.0,0.001778951047602062
CA,25-9031,Instructional Coordinators,detailed,50740.0,66560.0,97010.0,126380.0,152260.0,0.03838957449383984
CA,25-9044,"Teaching Assistants, Postsecondary",detailed,35460.0,37440.0,49140.0,64280.0,77440.0,0.0275664856754414
CA,25-9045,"Teaching Assistants, Except Postsecondary",detailed,37240.0,39590.0,46490.0,49550.0,59520.0,0.016195820663496674
CA,25-9099,"Educational Instruction and Library Workers, All Other",detailed,34320.0,42240.0,64100.0,91170.0,130030.0,0.04258965652200408
CA,27-1011,Art Directors,detailed,81500.0,106470.0,137780.0,192380.0,249210.0,0.026114660608862472
CA,27-1012,Craft Artists,detailed,55290.0,62500.0,100540.0,130360.0,204390.0,0.04868700489841782
CA,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,36300.0,37560.0,58240.0,154540.0,207320.0,0.04483948939564497
CA,27-1014,Special Effects Artists and Animators,detailed,71710.0,99280.0,130540.0,164800.0,206160.0,0.0277516530706281
CA,27-1019,"Artists and Related Workers, All Other",detailed,36580.0,36580.0,60540.0,85060.0,109390.0,0.05167093511481169
CA,27-1021,Commercial and Industrial Designers,detailed,62860.0,76060.0,100770.0,133190.0,168490.0,0.02853125542599888
CA,27-1023,Floral Designers,detailed,37140.0,39540.0,47040.0,50910.0,60250.0,0.017520258881234207
CA,27-1024,Graphic Designers,detailed,46190.0,55500.0,75130.0,99240.0,129560.0,0.030746907711342475
CA,27-1025,Interior Designers,detailed,50940.0,63370.0,80230.0,102940.0,131770.0,0.023871156164821716
CA,27-1026,Merchandise Displayers and Window Trimmers,detailed,38080.0,40800.0,47010.0,50430.0,61870.0,0.014268665676355763
CA,27-1027,Set and Exhibit Designers,detailed,47400.0,73200.0,105030.0,134030.0,162820.0,0.03676476355200298
CA,27-1029,"Designers, All Other",detailed,49050.0,51020.0,65420.0,103060.0,140430.0,0.025172643345763523
CA,27-2012,Producers and Directors,detailed,63570.0,83110.0,129790.0,172410.0,306850.0,0.045583677773541
CA,27-2021,Athletes and Sports Competitors,detailed,40120.0,65780.0,79040.0,149490.0,239200.0,0.018533473127972044
CA,27-2022,Coaches and Scouts,detailed,35920.0,38260.0,47660.0,64220.0,92150.0,0.0222118406341707
CA,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,35110.0,38010.0,44530.0,58260.0,80750.0,0.01595736392321534
CA,27-2032,Choreographers,detailed,42990.0,51020.0,75000.0,101740.0,138630.0,0.03927883016310818
CA,27-2041,Music Directors and Composers,detailed,48600.0,66810.0,93090.0,126430.0,175670.0,0.03372770469602915
CA,27-3031,Public Relations Specialists,detailed,49550.0,64460.0,85030.0,121180.0,160520.0,0.02808302346876901
CA,27-3041,Editors,detailed,52510.0,71090.0,98030.0,136820.0,173590.0,0.0326545164922869
CA,27-3042,Technical Writers,detailed,69630.0,84250.0,104000.0,141280.0,175510.0,0.02128356474860249
CA,27-3043,Writers and Authors,detailed,56730.0,75530.0,86480.0,127870.0,193080.0,0.013630382583986522
CA,27-3091,Interpreters and Translators,detailed,49530.0,56230.0,70770.0,102010.0,119810.0,0.02326498006805422
CA,27-3092,Court Reporters and Simultaneous Captioners,detailed,55280.0,86560.0,116020.0,133900.0,142930.0,0.029725722035129243
CA,27-3099,"Media and Communication Workers, All Other",detailed,44140.0,63530.0,102630.0,105660.0,170410.0,0.04913058326618325
CA,27-4011,Audio and Video Technicians,detailed,39950.0,48230.0,64620.0,87450.0,120690.0,0.029686382257070987
