occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
35-2021,Food Preparation Workers,detailed,25810.0,29950.0,35320.0,38550.0,45340.0,0.0166287489261001,No formal educational credential
35-3011,Bartenders,detailed,20110.0,27400.0,34340.0,47570.0,73770.0,0.0228335686143061,No formal educational credential
35-3023,Fast Food and Counter Workers,detailed,22840.0,27700.0,31200.0,36070.0,42650.0,0.0119696377199813,No formal educational credential
35-3031,Waiters and Waitresses,detailed,18100.0,27750.0,35230.0,47110.0,64720.0,0.0241532925979151,No formal educational credential
35-3041,"Food Servers, Nonrestaurant",detailed,28030.0,31190.0,35360.0,38500.0,46120.0,0.012627431868899,No formal educational credential
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,21300.0,28330.0,33980.0,37250.0,46570.0,0.0183514356774687,No formal educational credential
35-9021,Dishwashers,detailed,26200.0,29690.0,34810.0,37440.0,42860.0,0.0160366702846042,No formal educational credential
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,22340.0,27570.0,31200.0,36250.0,43990.0,0.012445799267436,No formal educational credential
35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,25470.0,31200.0,35840.0,39880.0,47550.0,0.0139612093203695,No formal educational credential
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,35520.0,40100.0,49100.0,62600.0,76430.0,0.020454656907421,High school diploma or equivalent
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,40560.0,47390.0,58430.0,72590.0,85650.0,0.0211626407691565,High school diploma or equivalent
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,28640.0,32240.0,36840.0,44060.0,50270.0,0.0134269723193558,No formal educational credential
37-2012,Maids and Housekeeping Cleaners,detailed,27640.0,30350.0,35510.0,39590.0,48570.0,0.0158257036813842,No formal educational credential
37-2019,"Building Cleaning Workers, All Other",detailed,32370.0,37440.0,44040.0,50410.0,64030.0,0.0163683839067658,No formal educational credential
37-2021,Pest Control Workers,detailed,34680.0,37440.0,45250.0,49600.0,61890.0,0.019126921921462,High school diploma or equivalent
37-3011,Landscaping and Groundskeeping Workers,detailed,31150.0,36190.0,39150.0,46830.0,56730.0,0.0078927432543933,No formal educational credential
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,35570.0,39160.0,46340.0,51240.0,61420.0,0.0169774768193318,High school diploma or equivalent
37-3013,Tree Trimmers and Pruners,detailed,37940.0,44840.0,50960.0,63900.0,80310.0,0.0128762352091515,High school diploma or equivalent
37-3019,"Grounds Maintenance Workers, All Other",detailed,31650.0,37520.0,46860.0,57820.0,74820.0,0.0224779366914702,No formal educational credential
39-1013,First-Line Supervisors of Gambling Services Workers,detailed,41400.0,51340.0,63820.0,75770.0,84750.0,0.0219981121216437,High school diploma or equivalent
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,34760.0,39400.0,48560.0,62320.0,79060.0,0.0211234400947377,High school diploma or equivalent
39-1022,First-Line Supervisors of Personal Service Workers,detailed,34010.0,39050.0,48590.0,61100.0,75330.0,0.0220981120402747,High school diploma or equivalent
39-2011,Animal Trainers,detailed,29600.0,33740.0,39990.0,53580.0,75490.0,0.0171397632080338,High school diploma or equivalent
39-2021,Animal Caretakers,detailed,27250.0,29820.0,35360.0,40050.0,50060.0,0.0171862051093711,High school diploma or equivalent
39-3011,Gambling Dealers,detailed,24040.0,25810.0,34320.0,49180.0,77090.0,0.0289065393894982,High school diploma or equivalent
39-3012,Gambling and Sports Book Writers and Runners,detailed,22090.0,28150.0,34980.0,44840.0,48270.0,0.0219605717133621,High school diploma or equivalent
39-3019,"Gambling Service Workers, All Other",detailed,23160.0,28390.0,36310.0,46330.0,65470.0,0.024910838004565,High school diploma or equivalent
39-3021,Motion Picture Projectionists,detailed,23390.0,30040.0,38270.0,77730.0,88310.0,0.0245091780831165,No formal educational credential
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,23560.0,28310.0,32910.0,36940.0,42470.0,0.0151700611428389,No formal educational credential
39-3091,Amusement and Recreation Attendants,detailed,22350.0,27660.0,32150.0,36590.0,42490.0,0.0151562204710682,No formal educational credential
39-3092,Costume Attendants,detailed,32150.0,38610.0,50400.0,77680.0,109520.0,0.0270062190519362,High school diploma or equivalent
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,26590.0,31200.0,36300.0,43880.0,54260.0,0.0152551544995358,High school diploma or equivalent
39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,23310.0,26790.0,32640.0,38740.0,48440.0,0.0199473258650417,High school diploma or equivalent
39-4011,Embalmers,detailed,38310.0,48010.0,58780.0,66130.0,77570.0,0.0204454359126269,Associate's degree
39-4012,Crematory Operators,detailed,33270.0,37020.0,43650.0,50380.0,62460.0,0.0166109503489604,High school diploma or equivalent
39-4021,Funeral Attendants,detailed,28070.0,30380.0,35680.0,42870.0,48460.0,0.0162105694260954,High school diploma or equivalent
39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,33350.0,42430.0,55010.0,72010.0,88620.0,0.0263059844731012,Associate's degree
39-5011,Barbers,detailed,28600.0,31570.0,38210.0,58960.0,76460.0,0.0192723556303837,Postsecondary nondegree award
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,27040.0,30120.0,35790.0,48830.0,71190.0,0.0173975163038671,Postsecondary nondegree award
39-5091,"Makeup Artists, Theatrical and Performance",detailed,23360.0,34530.0,97150.0,143230.0,167470.0,0.1089823205449052,Postsecondary nondegree award
39-5092,Manicurists and Pedicurists,detailed,28920.0,34010.0,35760.0,41650.0,50140.0,0.0050301440377318,Postsecondary nondegree award
39-5093,Shampooers,detailed,23110.0,28550.0,32600.0,35550.0,38240.0,0.0133539127990389,No formal educational credential
39-5094,Skincare Specialists,detailed,29580.0,36040.0,45330.0,59700.0,82050.0,0.0231989685522655,Postsecondary nondegree award
39-6011,Baggage Porters and Bellhops,detailed,27040.0,31200.0,37080.0,44130.0,51600.0,0.0174158829402311,High school diploma or equivalent
39-6012,Concierges,detailed,31620.0,35660.0,38950.0,47350.0,57570.0,0.0088639703585851,High school diploma or equivalent
39-7010,Tour and Travel Guides,detailed,28520.0,32910.0,38120.0,47700.0,60930.0,0.0148047724533408,High school diploma or equivalent
39-9011,Childcare Workers,detailed,24260.0,29360.0,34980.0,38570.0,46010.0,0.0176686017614522,High school diploma or equivalent
39-9031,Exercise Trainers and Group Fitness Instructors,detailed,28800.0,35280.0,47160.0,61730.0,83100.0,0.0294482555083162,High school diploma or equivalent
39-9032,Recreation Workers,detailed,27600.0,31780.0,36560.0,43470.0,50410.0,0.0141103833337394,High school diploma or equivalent
39-9041,Residential Advisors,detailed,29870.0,35510.0,42240.0,49920.0,61060.0,0.0175068080233833,High school diploma or equivalent
39-9099,"Personal Care and Service Workers, All Other",detailed,27480.0,34180.0,41600.0,42710.0,48910.0,0.0198402006139115,High school diploma or equivalent
41-1011,First-Line Supervisors of Retail Sales Workers,detailed,33120.0,38590.0,48520.0,62130.0,77080.0,0.0231624692724892,High school diploma or equivalent
41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,50320.0,63940.0,87520.0,122050.0,164070.0,0.0318901519696919,High school diploma or equivalent
41-2011,Cashiers,detailed,24530.0,28720.0,32880.0,36330.0,40410.0,0.013618987516879,No formal educational credential
41-2012,Gambling Change Persons and Booth Cashiers,detailed,24460.0,29630.0,36220.0,41530.0,60330.0,0.0202854173520428,No formal educational credential
41-2021,Counter and Rental Clerks,detailed,29800.0,35630.0,41300.0,50190.0,65370.0,0.0148770295840177,No formal educational credential
41-2022,Parts Salespersons,detailed,28240.0,33110.0,38630.0,49850.0,62890.0,0.0155388745650055,No formal educational credential
41-2031,Retail Salespersons,detailed,27210.0,29900.0,35410.0,38670.0,47890.0,0.0170574229729798,No formal educational credential
41-3011,Advertising Sales Agents,detailed,35240.0,47020.0,64820.0,99990.0,146010.0,0.0326250119367479,High school diploma or equivalent
41-3021,Insurance Sales Agents,detailed,37330.0,46870.0,62280.0,96950.0,138140.0,0.0288341351234366,High school diploma or equivalent
41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,48040.0,56540.0,78660.0,129950.0,212880.0,0.0335698063262093,Bachelor's degree
41-3041,Travel Agents,detailed,34610.0,41950.0,50160.0,63060.0,76660.0,0.0180346413100322,High school diploma or equivalent
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,37980.0,47670.0,69990.0,100480.0,148840.0,0.0391520151897257,High school diploma or equivalent
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,52600.0,75030.0,104920.0,158160.0,200440.0,0.0340995128721199,Bachelor's degree
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,39090.0,50470.0,72080.0,99640.0,137550.0,0.0362824598245479,High school diploma or equivalent
41-9011,Demonstrators and Product Promoters,detailed,31200.0,35160.0,39320.0,53640.0,63850.0,0.0112451792367511,No formal educational credential
41-9012,Models,detailed,34190.0,35710.0,48470.0,99320.0,131470.0,0.031022912982374,No formal educational credential
41-9021,Real Estate Brokers,detailed,37110.0,46480.0,73220.0,103360.0,143300.0,0.0464930791112194,High school diploma or equivalent
41-9022,Real Estate Sales Agents,detailed,32970.0,40040.0,52830.0,82020.0,123590.0,0.028107800333665,High school diploma or equivalent
41-9031,Sales Engineers,detailed,73870.0,92890.0,124900.0,161230.0,195270.0,0.0300524692599895,Bachelor's degree
41-9041,Telemarketers,detailed,27040.0,29640.0,35450.0,40230.0,50350.0,0.0180610076429625,No formal educational credential
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,32010.0,36470.0,41380.0,47390.0,51470.0,0.0127108717914332,No formal educational credential
41-9099,"Sales and Related Workers, All Other",detailed,29720.0,36860.0,48280.0,70650.0,97910.0,0.0273565473931758,High school diploma or equivalent
43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,45610.0,55950.0,69500.0,85090.0,104710.0,0.0219237003280656,High school diploma or equivalent
43-2011,"Switchboard Operators, Including Answering Service",detailed,29990.0,34820.0,38630.0,46530.0,59470.0,0.0104378221822178,High school diploma or equivalent
43-2021,Telephone Operators,detailed,31510.0,36920.0,41740.0,51510.0,62950.0,0.0123462424938523,High school diploma or equivalent
43-2099,"Communications Equipment Operators, All Other",detailed,38900.0,46460.0,54680.0,78470.0,94640.0,0.0164240442300651,High school diploma or equivalent
43-3011,Bill and Account Collectors,detailed,34400.0,39010.0,47030.0,56740.0,65580.0,0.0188726462092627,High school diploma or equivalent
43-3021,Billing and Posting Clerks,detailed,37290.0,42840.0,48500.0,58290.0,67710.0,0.0124864682687291,High school diploma or equivalent
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,36000.0,43520.0,50670.0,61470.0,74550.0,0.0153276230021774,"Some college, no degree"
43-3041,Gambling Cage Workers,detailed,29100.0,34510.0,37580.0,44680.0,49430.0,0.0085587037457282,High school diploma or equivalent
43-3051,Payroll and Timekeeping Clerks,detailed,39500.0,47990.0,58260.0,69600.0,81350.0,0.0195815617675159,High school diploma or equivalent
43-3061,Procurement Clerks,detailed,38040.0,43420.0,50580.0,60080.0,68620.0,0.0153806914874743,High school diploma or equivalent
43-3071,Tellers,detailed,34360.0,37040.0,43030.0,46580.0,49680.0,0.0151028259398131,High school diploma or equivalent
43-3099,"Financial Clerks, All Other",detailed,40360.0,47510.0,53830.0,62310.0,76290.0,0.0125673858778807,High school diploma or equivalent
43-4011,Brokerage Clerks,detailed,50260.0,58620.0,65750.0,79800.0,102010.0,0.011544502884262,High school diploma or equivalent
43-4021,Correspondence Clerks,detailed,33300.0,38610.0,46800.0,56090.0,64510.0,0.0194234162344939,High school diploma or equivalent
43-4031,"Court, Municipal, and License Clerks",detailed,36300.0,40810.0,48700.0,60840.0,73820.0,0.0178323186091116,High school diploma or equivalent
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,30260.0,40520.0,50080.0,60860.0,72700.0,0.0214085486530117,High school diploma or equivalent
43-4051,Customer Service Representatives,detailed,31750.0,36870.0,44770.0,51780.0,63590.0,0.0196036832921364,High school diploma or equivalent
43-4061,"Eligibility Interviewers, Government Programs",detailed,38900.0,45910.0,54210.0,63610.0,74690.0,0.0167570945970731,High school diploma or equivalent
43-4071,File Clerks,detailed,31200.0,36420.0,43600.0,51770.0,63490.0,0.0181567733582255,High school diploma or equivalent
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,27120.0,29810.0,35070.0,38100.0,45470.0,0.0163829685132261,High school diploma or equivalent
43-4111,"Interviewers, Except Eligibility and Loan",detailed,33900.0,38330.0,45920.0,53090.0,62810.0,0.0182309789779673,High school diploma or equivalent
43-4121,"Library Assistants, Clerical",detailed,27730.0,31820.0,36910.0,45620.0,55310.0,0.0149493902350579,High school diploma or equivalent
43-4131,Loan Interviewers and Clerks,detailed,37330.0,45120.0,50020.0,60600.0,69770.0,0.0103630602207172,High school diploma or equivalent
43-4141,New Accounts Clerks,detailed,38180.0,43920.0,47670.0,55100.0,60910.0,0.0082269037072955,High school diploma or equivalent
43-4151,Order Clerks,detailed,35530.0,39660.0,46170.0,54310.0,63530.0,0.0153147991386113,"Some college, no degree"
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,37340.0,44030.0,50610.0,59800.0,68280.0,0.0140252401702467,Associate's degree
43-4171,Receptionists and Information Clerks,detailed,28760.0,33960.0,38010.0,45130.0,49950.0,0.011330299234294,High school diploma or equivalent
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,32140.0,37850.0,44390.0,59640.0,78150.0,0.0160660164804764,High school diploma or equivalent
43-4199,"Information and Record Clerks, All Other",detailed,33870.0,40910.0,49500.0,59970.0,71420.0,0.0192426115305248,High school diploma or equivalent
43-5011,Cargo and Freight Agents,detailed,38340.0,45710.0,52260.0,63390.0,79810.0,0.0134814833872916,High school diploma or equivalent
43-5021,Couriers and Messengers,detailed,31550.0,36070.0,39200.0,45280.0,50330.0,0.0083562453201531,High school diploma or equivalent
43-5031,Public Safety Telecommunicators,detailed,37320.0,45210.0,53040.0,64260.0,79830.0,0.0161010516106081,High school diploma or equivalent
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,36030.0,42750.0,50340.0,62450.0,78140.0,0.0164773580665591,High school diploma or equivalent
43-5041,"Meter Readers, Utilities",detailed,34720.0,39410.0,48150.0,65750.0,85930.0,0.0202321043597437,High school diploma or equivalent
43-5051,Postal Service Clerks,detailed,42600.0,56740.0,62130.0,70890.0,75030.0,0.0091162557038031,No formal educational credential
43-5052,Postal Service Mail Carriers,detailed,42390.0,48940.0,60550.0,81000.0,81040.0,0.0215156351199152,No formal educational credential
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,45530.0,48880.0,58470.0,75030.0,75280.0,0.0180759767900282,No formal educational credential
43-5061,"Production, Planning, and Expediting Clerks",detailed,40080.0,47820.0,59650.0,75000.0,86000.0,0.0223511447713777,High school diploma or equivalent
43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,34650.0,38200.0,45260.0,51570.0,62190.0,0.0171034294736032,High school diploma or equivalent
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,35290.0,39180.0,46380.0,54850.0,60910.0,0.0170132972243051,High school diploma or equivalent
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,50560.0,61390.0,76590.0,94390.0,109850.0,0.0223684612940133,High school diploma or equivalent
43-6012,Legal Secretaries and Administrative Assistants,detailed,36500.0,44450.0,55570.0,71970.0,91730.0,0.0225789846298245,High school diploma or equivalent
43-6013,Medical Secretaries and Administrative Assistants,detailed,35930.0,38570.0,45930.0,50580.0,60530.0,0.0176177664416692,High school diploma or equivalent
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,33280.0,38830.0,47540.0,58000.0,66350.0,0.0204440052226533,High school diploma or equivalent
43-9021,Data Entry Keyers,detailed,31200.0,35760.0,41340.0,48410.0,58790.0,0.0146056962283362,High school diploma or equivalent
43-9022,Word Processors and Typists,detailed,36810.0,40800.0,49280.0,57670.0,65150.0,0.0190630470125294,High school diploma or equivalent
43-9031,Desktop Publishers,detailed,35680.0,43730.0,55290.0,73840.0,96170.0,0.0237330195142342,Associate's degree
43-9041,Insurance Claims and Policy Processing Clerks,detailed,37560.0,44270.0,49230.0,60490.0,73590.0,0.010676182735023,High school diploma or equivalent
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,30780.0,35470.0,39280.0,46450.0,54820.0,0.0102550477202976,High school diploma or equivalent
43-9061,"Office Clerks, General",detailed,30310.0,36350.0,45010.0,54300.0,64680.0,0.0215990014849076,High school diploma or equivalent
43-9071,"Office Machine Operators, Except Computer",detailed,31750.0,36090.0,40960.0,47910.0,57960.0,0.0127384679897637,High school diploma or equivalent
43-9081,Proofreaders and Copy Markers,detailed,34510.0,41170.0,51120.0,62390.0,79290.0,0.0218825847167787,Bachelor's degree
43-9111,Statistical Assistants,detailed,35990.0,42840.0,50330.0,63950.0,81990.0,0.0162434204539541,Bachelor's degree
43-9199,"Office and Administrative Support Workers, All Other",detailed,31090.0,34320.0,45670.0,58460.0,71940.0,0.0289834110132911,High school diploma or equivalent
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,38990.0,46670.0,59320.0,75290.0,91770.0,0.0242744371409047,High school diploma or equivalent
45-2011,Agricultural Inspectors,detailed,37020.0,42330.0,49940.0,64500.0,79580.0,0.0166700431042867,Bachelor's degree
45-2021,Animal Breeders,detailed,38480.0,44320.0,51130.0,62080.0,90550.0,0.014396177711953,High school diploma or equivalent
45-2041,"Graders and Sorters, Agricultural Products",detailed,29580.0,34320.0,35730.0,38260.0,44490.0,0.0040343559337068,No formal educational credential
45-2091,Agricultural Equipment Operators,detailed,33500.0,36810.0,41730.0,48100.0,58650.0,0.0126240942607431,No formal educational credential
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,32900.0,34320.0,35660.0,38840.0,45690.0,0.0038374781175183,No formal educational credential
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,27360.0,31020.0,36670.0,45700.0,54080.0,0.0168734578515774,No formal educational credential
45-2099,"Agricultural Workers, All Other",detailed,27760.0,33140.0,39850.0,53290.0,76940.0,0.0186091713684128,No formal educational credential
45-4011,Forest and Conservation Workers,detailed,33780.0,37440.0,43680.0,45760.0,57220.0,0.0155344930023524,High school diploma or equivalent
45-4021,Fallers,detailed,35180.0,41360.0,52100.0,63390.0,82360.0,0.0233535944337401,High school diploma or equivalent
45-4022,Logging Equipment Operators,detailed,35170.0,43970.0,49740.0,61050.0,74300.0,0.0124065156546737,High school diploma or equivalent
45-4023,Log Graders and Scalers,detailed,34950.0,37780.0,46330.0,56250.0,62400.0,0.0206105062000694,High school diploma or equivalent
45-4029,"Logging Workers, All Other",detailed,36380.0,41900.0,50840.0,61450.0,69350.0,0.0195279865837554,High school diploma or equivalent
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,53280.0,63400.0,79920.0,101460.0,128260.0,0.0234264141934099,High school diploma or equivalent
47-2011,Boilermakers,detailed,50490.0,64760.0,76410.0,95430.0,110370.0,0.0166801304051729,High school diploma or equivalent
47-2021,Brickmasons and Blockmasons,detailed,44820.0,51110.0,62120.0,79350.0,100010.0,0.019700322390429,High school diploma or equivalent
47-2022,Stonemasons,detailed,39300.0,45450.0,57390.0,71630.0,86180.0,0.0235998974825566,High school diploma or equivalent
47-2031,Carpenters,detailed,40410.0,48510.0,60580.0,76830.0,99910.0,0.0224681755911264,High school diploma or equivalent
47-2041,Carpet Installers,detailed,35450.0,41970.0,50340.0,66320.0,82140.0,0.0183508358646078,No formal educational credential
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,37600.0,45660.0,56460.0,73840.0,96700.0,0.0214579588842627,No formal educational credential
47-2043,Floor Sanders and Finishers,detailed,37070.0,41600.0,50440.0,59620.0,70340.0,0.0194552687372497,No formal educational credential
47-2044,Tile and Stone Setters,detailed,37140.0,45200.0,55690.0,70220.0,86110.0,0.0210896598801251,No formal educational credential
47-2051,Cement Masons and Concrete Finishers,detailed,39190.0,47010.0,57020.0,66870.0,85480.0,0.0194917041710716,No formal educational credential
47-2053,Terrazzo Workers and Finishers,detailed,46090.0,54830.0,76170.0,114780.0,126130.0,0.0334193068059831,High school diploma or equivalent
47-2061,Construction Laborers,detailed,35090.0,38620.0,47120.0,59740.0,78090.0,0.0200919050570906,No formal educational credential
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,38230.0,45610.0,53340.0,64720.0,92230.0,0.0157791493120205,High school diploma or equivalent
47-2072,Pile Driver Operators,detailed,48790.0,58510.0,73300.0,106430.0,124600.0,0.0227921535936637,High school diploma or equivalent
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,42190.0,48680.0,59850.0,77170.0,101090.0,0.0208721555319495,High school diploma or equivalent
47-2081,Drywall and Ceiling Tile Installers,detailed,38460.0,47440.0,58930.0,74230.0,102010.0,0.021925358538323,No formal educational credential
47-2082,Tapers,detailed,43670.0,52730.0,68270.0,88540.0,107110.0,0.026165036179188,No formal educational credential
47-2111,Electricians,detailed,42640.0,49430.0,63190.0,83940.0,108510.0,0.024862905944188,High school diploma or equivalent
47-2121,Glaziers,detailed,37300.0,46320.0,57080.0,66610.0,89790.0,0.0211076770211848,High school diploma or equivalent
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,37030.0,43200.0,49120.0,60980.0,78190.0,0.0129253989361202,No formal educational credential
47-2132,"Insulation Workers, Mechanical",detailed,42470.0,48100.0,58340.0,77360.0,100220.0,0.0194880389907363,High school diploma or equivalent
47-2141,"Painters, Construction and Maintenance",detailed,37440.0,44640.0,49400.0,61660.0,78810.0,0.0101835132263177,No formal educational credential
47-2142,Paperhangers,detailed,36020.0,44890.0,52140.0,60180.0,69050.0,0.0150843734302028,No formal educational credential
47-2151,Pipelayers,detailed,37730.0,43980.0,49000.0,61400.0,80170.0,0.010867154492649,No formal educational credential
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,44150.0,50190.0,63800.0,85110.0,108420.0,0.0242839044893548,High school diploma or equivalent
47-2161,Plasterers and Stucco Masons,detailed,39560.0,47970.0,57660.0,71310.0,96710.0,0.0185690882012594,No formal educational credential
47-2171,Reinforcing Iron and Rebar Workers,detailed,43310.0,47990.0,58970.0,77320.0,104540.0,0.0208173382370417,High school diploma or equivalent
47-2181,Roofers,detailed,37460.0,46260.0,55440.0,65390.0,81720.0,0.0182672108731729,No formal educational credential
47-2211,Sheet Metal Workers,detailed,38630.0,47830.0,61800.0,81610.0,105650.0,0.0259561742467475,High school diploma or equivalent
47-2221,Structural Iron and Steel Workers,detailed,44580.0,49880.0,62780.0,82660.0,108260.0,0.0232682208371208,High school diploma or equivalent
47-2231,Solar Photovoltaic Installers,detailed,41600.0,46700.0,53140.0,62870.0,79970.0,0.0130023828818266,High school diploma or equivalent
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,36230.0,40100.0,47550.0,57980.0,70080.0,0.0171865637943158,No formal educational credential
47-3012,Helpers--Carpenters,detailed,31660.0,36730.0,43780.0,49400.0,57670.0,0.0177133767474642,No formal educational credential
47-3013,Helpers--Electricians,detailed,33020.0,36830.0,42670.0,48470.0,58340.0,0.0148271847567971,High school diploma or equivalent
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,31200.0,36830.0,40470.0,49090.0,52000.0,0.0094693763455129,No formal educational credential
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,33590.0,36940.0,42360.0,47720.0,57780.0,0.0137851048935757,High school diploma or equivalent
47-3016,Helpers--Roofers,detailed,30140.0,37030.0,44160.0,48970.0,62400.0,0.0177650549781143,No formal educational credential
47-3019,"Helpers, Construction Trades, All Other",detailed,32900.0,37030.0,42670.0,48880.0,60080.0,0.0142777371987867,No formal educational credential
47-4011,Construction and Building Inspectors,detailed,47140.0,58860.0,74690.0,94710.0,114200.0,0.0241043719507183,High school diploma or equivalent
47-4021,Elevator and Escalator Installers and Repairers,detailed,59270.0,79290.0,109910.0,135720.0,158890.0,0.0331940084286859,High school diploma or equivalent
47-4031,Fence Erectors,detailed,35810.0,40400.0,47980.0,58610.0,70010.0,0.0173441400042395,No formal educational credential
47-4041,Hazardous Materials Removal Workers,detailed,38460.0,44720.0,49450.0,61530.0,82410.0,0.0101048354301589,High school diploma or equivalent
47-4051,Highway Maintenance Workers,detailed,36230.0,43500.0,50260.0,61040.0,71970.0,0.0145496905324538,High school diploma or equivalent
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,45640.0,51280.0,70070.0,81670.0,87420.0,0.0317118293881606,High school diploma or equivalent
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,37040.0,43530.0,49880.0,61060.0,73490.0,0.0137101098006831,High school diploma or equivalent
47-4090,Miscellaneous Construction and Related Workers,detailed,36510.0,42810.0,49910.0,62440.0,78700.0,0.01546330485373,High school diploma or equivalent
47-5011,"Derrick Operators, Oil and Gas",detailed,43380.0,49880.0,58620.0,71610.0,81800.0,0.0162766256589637,No formal educational credential
47-5012,"Rotary Drill Operators, Oil and Gas",detailed,47010.0,53810.0,67890.0,81360.0,101860.0,0.0235151646588651,No formal educational credential
47-5013,"Service Unit Operators, Oil and Gas",detailed,38940.0,47480.0,58160.0,73230.0,97560.0,0.0204961456610486,No formal educational credential
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,41600.0,47890.0,57430.0,65730.0,82400.0,0.0183320157093453,High school diploma or equivalent
47-5023,"Earth Drillers, Except Oil and Gas",detailed,44460.0,49900.0,60190.0,72450.0,83800.0,0.018925379364727,High school diploma or equivalent
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,40480.0,49630.0,61390.0,80370.0,99360.0,0.0214928610765436,High school diploma or equivalent
47-5041,Continuous Mining Machine Operators,detailed,46770.0,51610.0,61810.0,77570.0,86210.0,0.0181985833436437,No formal educational credential
47-5043,"Roof Bolters, Mining",detailed,63750.0,71390.0,78540.0,81860.0,92830.0,0.0095907235942387,High school diploma or equivalent
47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,52030.0,61410.0,74500.0,79150.0,87730.0,0.0195105342135759,No formal educational credential
47-5049,"Underground Mining Machine Operators, All Other",detailed,49020.0,51670.0,70130.0,83120.0,85010.0,0.0310186890962322,No formal educational credential
47-5051,"Rock Splitters, Quarry",detailed,37340.0,42670.0,48740.0,60030.0,67710.0,0.0133892388031158,No formal educational credential
47-5071,"Roustabouts, Oil and Gas",detailed,36420.0,38850.0,46960.0,58120.0,64530.0,0.0191396692580116,No formal educational credential
47-5081,Helpers--Extraction Workers,detailed,36960.0,41430.0,47730.0,57920.0,68020.0,0.0142561508246155,High school diploma or equivalent
47-5099,"Extraction Workers, All Other",detailed,37530.0,44370.0,57010.0,65380.0,82160.0,0.0253831140546658,High school diploma or equivalent
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,49600.0,62690.0,79860.0,101360.0,126790.0,0.0245026913016208,High school diploma or equivalent
49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,35910.0,38900.0,47810.0,59870.0,71730.0,0.0208382027185436,"Some college, no degree"
